hold_mean,hold_std,hold_min,hold_max,flight_mean,flight_std,flight_min,flight_max,digraph_mean,digraph_std,digraph_min,digraph_max,total_time_ms,wpm,backspace_rate,keystroke_count,user_id,session_type
81.52109708997479,9.669479709008556,61.6099999999999,96.6,71.44698499275478,14.70718338226878,46.74684321380488,92.66000000000008,153.59272727272727,19.904238963175736,120.82684321380486,189.19,1764.17,74.82272116632751,0.0833333333333333,12,user_02,static
98.272026818682,16.56101931688378,59.44000000000051,139.86,91.35314651134664,16.993763540530548,43.028356106694446,132.9300000000003,190.0321739130435,23.005470559774658,102.46835610669496,238.96000000000004,8821.03,59.856955480255714,0.0638297872340425,47,user_08,free_text
157.46966374403684,32.951449217832,79.96000000000004,217.98000000000135,138.77403921804932,32.93088425890932,72.94000000000005,229.3800000000001,297.12630434782614,47.16650637593728,202.46000000000004,438.97,13784.68,38.30339188142199,0.0638297872340425,47,user_07,free_text
137.07865580176806,22.79056960684338,80.25,183.63999999999987,121.07485168080215,28.435178140123543,69.85000000000036,180.4380182642103,257.915,36.80815310721409,175.3199999999997,329.8200000000006,12012.14,43.95553165381023,0.0638297872340425,47,user_03,free_text
130.13861475586185,20.074803704986813,92.55999999999996,188.8199999999997,109.03119796683686,23.64776997174241,48.49000000000001,146.67000000000007,238.64869565217396,33.34342319092671,154.0300000000002,320.54,11131.95,47.43104307870588,0.0638297872340425,47,user_05,free_text
108.69363636363636,20.05275690532681,74.64999999999998,141.52999999999997,105.035,24.001115494909858,74.92000000000007,152.58000000000015,213.572,34.3895803405625,154.86,276.46000000000004,2245.98,58.77167205406994,0.0,11,user_01,static
138.01523871549773,23.253821742752866,87.80000000000109,187.24,117.60638652981754,29.43590152140695,63.4399999999996,182.95000000000005,255.24195652173916,32.52694030045413,160.48999999999978,332.6300000000001,11896.61,44.382391286257175,0.0638297872340425,47,user_03,free_text
132.54669718688882,22.775667231060467,73.04665450958692,181.4799999999996,107.06928858480732,19.78049863897372,35.850000000000364,143.88999999999942,239.84938775510204,25.050535742791077,190.34177579097468,295.02,11873.73,48.51045122299395,0.04,50,user_05,free_text
83.64272727272729,9.39784123268265,71.25,104.53999999999996,67.91799999999998,7.230194741499006,57.370000000000005,78.24000000000001,152.498,13.639026944764035,128.62,174.8499999999999,1599.25,82.53869001094263,0.0,11,user_02,static
84.58242948367615,9.97396079893416,66.52999999999975,110.21000000000004,69.90193262135463,15.284248185101768,42.07999999999993,119.01000000000022,154.3811627906977,18.48647764127016,121.88000000000012,201.98000000000047,6727.41,76.70113758489522,0.0227272727272727,44,user_02,free_text
111.23693116062796,18.30102666324696,74.44000000000005,152.35000000000036,97.12973021615949,24.599609724430508,20.0,149.26000000000022,208.5802,28.74427652000764,115.28000000000064,254.6000000000004,10529.57,54.70308854017781,0.0588235294117647,51,user_01,free_text
80.70545454545454,10.282272797601568,57.86000000000013,92.83000000000004,77.79400000000001,15.452812818383576,45.650000000000034,97.22000000000004,157.957,18.296048781089333,127.55,190.05000000000007,1665.7,79.24596265834184,0.0,11,user_09,static
93.42363636363638,13.619711832972923,77.46000000000004,127.40999999999995,73.99099999999999,10.830079824267226,58.24000000000001,92.13,166.971,16.564712765393796,143.13,190.95,1767.57,74.67879631358306,0.0,11,user_09,static
88.04164087082141,15.451733651999684,52.23000000000002,117.03999999999996,71.62150365484173,13.03636458039076,42.5600000000004,105.15000000000008,160.04295454545456,18.194413640278736,121.60999999999969,192.64000000000036,7113.22,74.2279867626757,0.0222222222222222,45,user_09,free_text
146.05191662508312,26.48967298968125,109.12,193.04999999999973,117.86336368172748,25.552040876895937,62.180000000000064,154.08000000000038,266.3363636363636,39.9118148660251,201.42000000000007,347.1300000000001,3049.12,43.29117909429606,0.0833333333333333,12,user_03,static
104.70744006609802,20.40794657879686,47.82999999999993,147.09000000000017,97.92238690910904,21.88269805535388,49.67000000000007,144.04999999999995,202.8686046511628,30.92794299748334,139.37,272.0799999999999,8817.79,58.51806405006243,0.0227272727272727,44,user_01,free_text
77.67636363636369,9.893818568569436,53.78999999999997,104.42000000000009,68.47511627906971,13.478888466368645,38.58000000000084,97.57999999999991,145.86581395348836,18.538183001271843,110.19999999999982,179.2800000000002,6362.19,82.99029107901526,0.0,44,user_06,free_text
94.71541666666673,13.308413372489396,68.07000000000062,130.4399999999996,75.06638297872337,15.952248881081507,30.56000000000006,101.48999999999978,169.90468085106383,20.00006626064168,119.0600000000004,209.98999999999975,8074.46,71.33603980947333,0.0,48,user_04,free_text
133.65899034617172,21.243136451218643,91.60000000000014,180.9260553580068,128.76192712498064,32.43705665132234,51.559999999999945,178.9739794018879,264.72166666666664,39.299364471097256,189.9799999999998,322.9047985441127,3282.71,40.21067959094773,0.1538461538461538,13,user_03,static
103.54909090909092,15.66629645538787,81.71000000000004,123.94999999999992,90.50199999999998,24.623873294021003,58.79999999999996,140.01,193.322,31.909407327620467,140.51,252.19999999999996,2044.06,64.57736074283535,0.0,11,user_01,static
74.44699237218323,7.95597016789988,54.45000000000027,93.56999999999972,64.82193961935806,11.532401062694618,39.75,92.8900000000001,139.1056818181818,14.305687142839128,103.3100000000004,171.78999999999996,6202.28,85.1299844573286,0.0222222222222222,45,user_06,free_text
135.416799411193,14.846463144042865,116.01,154.32000000000016,115.06349155142578,27.17065755200077,70.13,153.48056074096894,248.84454545454545,28.28373956653704,193.45000000000005,291.5,2890.7,45.663680077489886,0.0833333333333333,12,user_05,static
87.9870833333333,14.132743004328248,65.47999999999956,140.91000000000008,76.25936170212769,19.84337087487111,25.48999999999978,128.54999999999995,164.1195744680851,23.650599646704737,99.01999999999998,222.2500000000001,7807.57,73.77455469499473,0.0,48,user_09,free_text
105.53488916397332,15.827533408142438,73.44000000000051,145.66,95.85697114562744,17.512030574033716,65.8074596816673,136.35999999999967,201.0374285714286,22.0632253705786,152.19346958470803,249.36,7154.25,58.70636335045602,0.0277777777777777,36,abhishek_roy,free_text
152.79545454545453,16.944973705624257,125.83000000000004,180.1199999999999,114.28600000000004,32.52257068560234,64.01999999999998,181.86,265.718,46.13718777732341,189.85,358.21,2823.61,46.74866571516605,0.0,11,user_03,static
107.3130325064322,21.333669759184986,69.95000000000027,133.13999999999987,85.4550481180318,15.130812042588412,68.07230591286293,116.80999999999996,195.88166666666663,28.1629866942283,150.09450007749024,241.9097414220245,2420.53,54.53351125579935,0.1538461538461538,13,abhishek_roy,static
141.23361354944842,17.400981454368658,111.32999999999991,169.98000000000002,116.71605794605624,23.94116559560601,85.63999999999999,169.30999999999972,259.20181818181817,31.26860770211846,218.1500000000001,316.8199999999997,2978.68,44.31493144614394,0.0833333333333333,12,user_03,static
90.2227272727273,11.065321004183287,77.19000000000005,111.40000000000008,80.02299999999998,17.861259222126503,55.84000000000003,113.33999999999992,168.128,22.78439413282696,134.81,212.81999999999996,1792.68,73.63277327799719,0.0,11,user_09,static
83.43651623798524,11.429049888017191,60.51999999999998,109.92000000000002,72.73615472664375,15.91928437845436,41.159999999999854,107.08999999999924,156.586,16.369942404049606,122.89000000000031,188.5,5549.48,75.68276667363429,0.0277777777777777,36,user_02,free_text
85.91244726193634,8.79118659588513,71.83999999999992,105.36000000000011,72.65948281629406,14.14911663227217,32.150000000000546,108.80999999999948,158.546,18.106000879743224,114.60000000000036,191.32999999999996,5635.93,74.52186240780136,0.0277777777777777,36,user_02,free_text
91.3218181818182,7.23803189997971,82.03999999999996,103.17,71.97299999999998,18.632582241868704,39.589999999999975,100.88000000000012,163.575,18.392233823002574,132.01,194.88,1724.27,76.55413595318599,0.0,11,user_09,static
79.07291666666669,10.488632926159775,57.23000000000002,106.46000000000004,67.56127659574466,12.37177701283892,32.970000000000255,88.5,146.32531914893616,15.877528862215415,104.35000000000036,189.48999999999975,6970.88,82.6294528094014,0.0,48,user_06,free_text
96.07470807639028,15.128444531356651,57.690000000000055,156.5,81.08699776208194,18.154301077001627,39.55999999999949,129.617129840517,177.14279999999997,21.4551413795752,119.80000000000108,223.4471298405169,8954.16,64.32764212388432,0.0588235294117647,51,user_04,free_text
102.68716288284728,13.467294284829093,75.0,133.89000000000033,90.09143789042672,22.277788311644187,46.69999999999982,151.78999999999996,192.70166666666668,25.046283017222805,141.0899999999997,256.5500000000002,9356.06,61.56437645761144,0.0204081632653061,49,user_08,free_text
132.7969089624406,24.47084794260448,75.62999999999988,173.84000000000017,95.62668195735604,24.13177683333862,58.88900989646072,122.766954430304,230.0725,32.47768337761671,162.68999999999983,266.07000000000005,2873.88,45.93093657355213,0.1538461538461538,13,user_05,static
102.61,12.518496860101225,73.44000000000005,126.21000000000004,87.82418604651166,18.84843146056261,37.34000000000015,133.00999999999976,190.01976744186047,23.222525300691625,136.71000000000004,238.02,8291.28,63.6813616232958,0.0,44,user_08,free_text
86.00500000000004,14.319938751032922,50.26999999999998,128.24000000000024,73.30170212765955,13.820317500917469,38.85999999999967,98.0,158.88851063829787,20.75308425975379,117.27999999999976,198.86000000000013,7573.42,76.05546767510582,0.0,48,user_02,free_text
134.900909090909,20.29151611995222,87.76999999999998,168.09000000000017,110.43800000000006,27.93511653814957,77.35000000000036,157.21999999999997,243.926,29.054047291212296,197.4999999999999,300.32000000000016,2588.29,50.99892206823811,0.0,11,user_05,static
105.0712615675508,18.4316275349086,64.98999999999978,153.5300000000002,90.77075350249918,17.41374364855655,57.08999999999969,129.2800000000002,195.39163265306124,24.743568854583884,142.61000000000058,251.58930855744984,9701.33,59.37330242348214,0.04,50,abhishek_roy,free_text
110.7845315428095,17.844903760832413,86.02999999999997,137.7429263714921,90.7567574952897,16.794055496640794,57.900000000000006,121.011033378928,201.195,27.09437823072003,160.34,258.7539597504201,2529.28,52.18876518218624,0.1538461538461538,13,abhishek_roy,static
77.46012744449412,11.055394344278112,55.530000000000655,102.90999999999995,61.34570323374558,13.216328925204628,29.86999999999989,90.46000000000004,138.41625,17.25634126087396,104.03999999999996,175.05999999999997,6740.14,85.45816555739198,0.0204081632653061,49,user_06,free_text
112.40545454545452,21.469763670476546,79.41000000000008,147.26,85.63200000000003,16.398332720127407,55.069999999999936,114.37,198.195,28.960044285187102,134.48000000000002,231.45999999999992,2092.78,63.07399726679345,0.0,11,abhishek_roy,static
85.72492809512863,11.660839941287954,62.89999999999998,108.35999999999969,69.8829144481639,12.911470070112834,45.349999999999454,99.25999999999932,155.26545454545456,14.1369085954711,129.5600000000004,192.32234239693932,6932.47,76.16332995310475,0.0222222222222222,45,user_02,free_text
94.03066938827072,16.142375110684185,73.69803265924838,123.43000000000006,83.53017884915924,22.78149673264873,30.58999999999992,107.92,178.27545454545455,20.4598940628714,146.1500000000001,210.5300000000001,2047.2,64.47831184056272,0.0833333333333333,12,user_08,static
89.7227272727273,11.629413407319737,73.09999999999991,113.95000000000005,73.48699999999997,14.445455375307487,39.52999999999997,93.14999999999998,164.872,20.66103859925729,133.4000000000001,200.1,1721.82,76.66306582569607,0.0,11,user_02,static
104.22545454545453,17.120030460697386,72.92000000000007,125.79999999999995,99.45400000000002,16.455718884327073,67.7800000000002,124.70000000000005,206.644,25.55336697971519,158.25,239.8699999999999,2141.02,61.652857049443725,0.0,11,abhishek_roy,static
128.73546171688426,17.839853921960103,97.14999999999998,160.78999999999996,100.64676903612629,28.37631941976143,60.42392210423316,157.46000000000004,226.46818181818185,30.911665913634224,180.819462706844,289.9000000000001,2651.94,49.77488178465576,0.0833333333333333,12,user_05,static
84.64714285714285,12.842450271641802,53.6400000000001,108.46000000000004,70.84235294117647,15.5067710180051,35.70000000000073,105.42000000000009,155.98382352941175,18.60333034933541,100.99000000000068,198.40999999999983,5371.29,78.19350658780293,0.0,35,user_02,free_text
81.68166127681202,11.099997129522905,66.12,109.97000000000004,71.91727860711416,11.507936894014788,53.900000000000034,102.89633929361868,154.6590909090909,19.921389948852735,132.57,212.8663392936187,1771.27,74.52280002484093,0.0833333333333333,12,user_06,static
76.45920730561245,10.619103374350448,60.04048766734945,98.51,66.74359203024098,12.679289001107913,41.55000000000001,85.32999999999998,141.78181818181818,16.787550071921594,114.9,169.30999999999997,1651.69,79.91814444599169,0.0833333333333333,12,user_06,static
78.65454545454548,7.868093639545794,69.72000000000003,96.08999999999996,59.858999999999966,10.040986455523193,42.10000000000002,80.5,138.78199999999998,10.419374069491903,127.92999999999996,154.2,1463.79,90.17686963293916,0.0,11,user_06,static
93.80272727272724,17.025580802219153,55.04999999999996,118.05000000000008,85.22600000000003,14.655507633650885,62.5,106.60000000000014,180.661,25.18999184199947,117.54999999999995,204.25,1884.09,70.06034743563207,0.0,11,user_08,static
101.37272727272727,14.29679435837348,82.20999999999992,137.58,92.253,28.01880406084454,44.47000000000003,135.26999999999998,193.894,34.83437646922933,134.59000000000017,245.04,2037.63,64.78114279825091,0.0,11,abhishek_roy,static
131.32245198025072,26.003401545701276,70.13000000000102,195.96000000000004,108.98908320201636,23.462452018232828,63.02000000000044,154.01000000000022,240.0961363636364,35.231167769355544,173.99,315.54,10705.03,49.32260815709998,0.0222222222222222,45,user_05,free_text
108.33863145339107,17.88609835877273,76.40999999999985,155.64000000000033,95.20112193365486,17.961790738707247,43.0600000000004,129.8699999999999,204.452,25.79978137474408,134.28999999999996,266.18000000000006,7232.23,58.073374325761215,0.0277777777777777,36,user_01,free_text
95.51969735764388,14.547040356986969,63.450000000000045,127.91000000000032,81.49086660464377,13.02195631686212,52.25,105.17999999999938,177.40972222222223,15.50276245447159,141.80000000000018,206.21000000000004,6467.9,64.93606889407691,0.054054054054054,37,user_04,free_text
125.67909090909092,22.51931149219808,90.01999999999998,162.79999999999995,104.647,26.14497161979717,62.33000000000001,155.91999999999985,229.662,42.57319832946544,161.74,310.41999999999985,2428.94,54.34469357003466,0.0,11,user_05,static
150.50107385858195,33.079938815927186,65.80999999999949,205.95,125.83498975318798,39.9070389849298,38.69999999999982,220.17000000000007,276.1902173913044,55.95291090040263,144.8199999999997,398.0200000000005,12861.96,41.05128611813441,0.0638297872340425,47,user_07,free_text
85.35454545454546,9.590463410584084,71.57,109.27,69.037,13.974523283461274,42.069999999999936,91.59000000000005,154.36,18.64442490397603,128.78999999999996,183.30000000000004,1629.27,81.01787917288112,0.0,11,user_02,static
88.39760330916735,11.537723412086637,66.78999999999996,119.94000000000004,71.7444966156243,14.944066506451945,30.090000000000146,101.96999999999936,159.92772727272725,17.893403062532848,118.28999999999996,194.07999999999996,7134.65,74.00503178151698,0.0222222222222222,45,user_02,free_text
81.84363636363638,9.134182824301758,69.30999999999995,99.55000000000018,59.713,18.600277444167308,30.16000000000008,85.44999999999999,141.518,21.081598516241588,112.5100000000001,177.16000000000008,1497.41,88.15220948170509,0.0,11,user_06,static
107.96116279069771,16.884120131099696,77.92,149.29999999999995,92.49380952380947,27.020072252589227,23.980000000000476,144.4399999999996,200.72,35.0929536408393,117.25,268.60000000000014,8527.07,60.51316571811888,0.0,43,abhishek_roy,free_text
131.7478843887534,23.761577882936567,87.26000000000022,195.73,107.66520508105631,28.682495931477167,34.599999999999994,151.29483036039983,239.54304347826087,36.16886535686464,151.27544400495083,307.6000000000004,11144.75,47.37656744206914,0.0638297872340425,47,user_05,free_text
138.17022727272723,22.12450764615365,87.42000000000007,193.92000000000007,114.80767441860468,27.09228516611158,53.659999999999854,174.4000000000001,253.0144186046512,35.71691360805477,166.23999999999978,319.130000000001,11016.22,47.9293260301628,0.0,44,user_03,free_text
80.11604651162797,8.595755615563318,61.28999999999997,98.50999999999976,62.47476190476185,12.671224099565324,38.31999999999971,95.07999999999991,142.50261904761905,14.230249146084471,117.73999999999978,169.0,6068.93,85.02322485182725,0.0,43,user_06,free_text
96.53181818181817,22.70300893881764,58.97,143.1300000000001,105.54,18.2796329284808,81.93,142.01,203.21,26.59683289416242,152.74,244.04999999999995,2117.25,62.34502302515055,0.0,11,abhishek_roy,static
86.73441860465114,10.476511558215416,62.24000000000069,107.39000000000031,69.29452380952382,14.945990575972234,38.46000000000004,100.51,155.83714285714285,16.57583658532513,126.03999999999996,187.48999999999975,6639.95,77.71142854991378,0.0,43,user_02,free_text
107.589929369391,17.37205940904279,80.28999999999996,145.8099999999995,91.3300722001781,16.800250072347325,51.91000000000008,127.11000000000011,198.07066666666668,25.366256391738997,134.6400000000001,242.51,9058.99,58.28464321077737,0.0434782608695652,46,abhishek_roy,free_text
126.86351849786313,23.0806580885626,79.83999999999969,160.26,130.06888891142205,29.61593253375579,77.0,176.5,259.2,33.801394673754615,192.49000000000024,300.7647668824502,2953.12,44.69848837839302,0.0833333333333333,12,user_03,static
124.48301911578126,21.57456252018449,84.72000000000003,172.85,102.96852460096588,33.9395154366498,53.79999999999996,158.76,229.6727272727273,34.8737762768958,178.1199999999999,281.81000000000006,2626.45,50.25795274990959,0.0833333333333333,12,user_05,static
93.40363636363637,10.515977690013427,68.8599999999999,109.48000000000002,70.40899999999999,19.212846457513805,53.669999999999845,119.36,163.975,18.82155001587276,142.1199999999999,204.4799999999999,1731.53,76.23315795856844,0.0,11,user_09,static
151.47090909090906,29.626317678266258,101.08,198.2199999999998,131.02400000000006,21.87213258921033,100.10000000000036,174.1199999999999,287.43600000000004,29.37381323560157,235.29,334.74,2976.42,44.34857983752293,0.0,11,user_07,static
157.8855627057692,25.512489819517835,96.9399999999996,226.5600000000004,133.61954822658657,35.657131521866624,56.04999999999996,224.6831012558605,290.77475,50.65825313247801,172.07,401.8831012558603,11818.09,35.53873764711557,0.1463414634146341,41,user_07,free_text
131.44180173497543,24.93132805901817,69.49000000000001,188.8099999999995,118.5315622303251,26.210578352970945,49.81999999999971,163.34999999999943,250.7678,39.06247977300036,125.53999999999996,335.3799999999992,12630.11,45.6053035167548,0.0588235294117647,51,user_03,free_text
144.18418929994718,18.55397566635865,94.85000000000002,173.89999999999986,125.56629492505722,26.83430249228864,75.61919297162717,163.22000000000003,268.1425,30.494607812833397,205.54734708656792,317.63265291343214,3381.19,39.03950975839867,0.1538461538461538,13,user_03,static
92.20929354033964,14.881876071443823,45.37,130.8599999999999,81.39956009825711,16.020056924753955,51.55000000000018,120.93,173.4713953488372,23.820553929337084,118.03,225.83,7557.39,68.27754026191582,0.0227272727272727,44,user_04,free_text
125.76104684537188,27.6416798513191,78.04999999999995,162.0999999999999,103.64885798686704,30.450158978409597,58.55000000000007,144.32,226.10636363636365,45.81346205616019,147.83999999999995,294.01368904462106,2649.27,49.82504614478706,0.0833333333333333,12,user_05,static
82.4981818181818,12.844688904673832,58.24000000000001,95.77999999999986,63.86,9.662142619522829,44.52000000000004,84.38999999999987,145.607,16.671794174593177,124.28999999999996,179.66999999999985,1546.08,85.37721204594847,0.0,11,user_02,static
159.654686965756,30.98940394113795,93.55999999999996,258.55999999999995,133.74501929492888,36.04744368387504,65.28999999999905,227.53999999999905,293.1814,46.60670984162808,220.9300000000001,395.46,14829.64,38.841131679528296,0.0588235294117647,51,user_07,free_text
90.34545454545454,12.255408723302793,63.8,111.09999999999992,79.61200000000001,18.440039479350357,51.28000000000003,112.51,170.25799999999998,24.60653604227948,139.46000000000004,212.32000000000005,1789.92,73.74631268436579,0.0,11,user_04,static
135.07181818181814,22.161054216055312,95.78,161.95000000000005,125.939,30.49174722773371,64.90999999999985,165.01000000000022,260.309,34.21231955012703,205.52,308.74000000000024,2745.18,48.08427862653816,0.0,11,user_07,static
98.46647293585715,20.34186526101289,45.15742760328135,139.39672056286247,92.53965431948806,14.178959772789112,68.47929809007724,117.49,191.3875,27.66876161853751,138.7407019099228,238.0694908590861,2390.54,55.217649568716695,0.1538461538461538,13,abhishek_roy,static
111.06657260428852,18.311405702523786,72.3100000000004,146.71000000000004,93.10227285276682,20.977216423809345,41.5,157.3699999999999,204.38326530612247,30.493038481697607,134.57999999999993,277.47000000000025,10115.34,56.94321693586177,0.04,50,abhishek_roy,free_text
95.76424389970646,13.628921527866986,81.02000000000021,135.88,100.22264301850204,24.581449069923547,50.09000000000015,134.62999999999988,196.79545454545453,23.97363186973423,144.32999999999993,229.7500000000001,2251.62,58.62445705758521,0.0833333333333333,12,user_08,static
156.37947572868168,20.25301666051056,126.92999999999984,204.64999999999984,121.41329920507452,33.75190823153247,43.35430490867202,160.51,280.47,36.24584578451476,200.07430490867185,331.26,3212.1,41.094611002148135,0.0833333333333333,12,user_07,static
137.56087753312545,26.58114561353679,82.16999999999985,195.3100000000004,117.53936253179236,24.46425909906936,56.45999999999913,178.47000000000023,256.3157894736842,34.428920487822325,191.95999999999916,337.93164512969724,9831.37,42.72039400409098,0.1025641025641025,39,user_03,free_text
86.1218181818182,8.704093935595457,69.77999999999997,98.89,80.04299999999998,14.013380070489776,55.680000000000064,103.18000000000006,166.201,17.68556894759115,137.2,202.07000000000005,1747.77,75.52481161708921,0.0,11,user_09,static
85.40909090909089,8.042799664686452,67.68000000000006,96.26,64.77100000000003,14.034465041461308,43.46000000000004,83.75,151.953,17.4560356610543,122.20000000000005,169.39999999999998,1587.21,83.16479860887974,0.0,11,user_02,static
77.02136363636363,10.624473375378743,56.88999999999987,108.76999999999998,65.51906976744186,12.867715833145182,39.76999999999998,89.84999999999991,142.95302325581395,14.356753622628412,114.08000000000004,172.63999999999987,6206.26,85.07539162071845,0.0,44,user_06,free_text
75.44752792159495,9.764797049123352,58.25,90.70000000000005,67.02542408553279,7.262077877794997,55.870000000000005,79.88,141.08636363636364,12.574177262329238,124.05999999999996,169.45999999999998,1642.65,80.3579581773354,0.0833333333333333,12,user_06,static
132.57818181818178,12.48125927372118,112.29999999999995,158.02999999999997,99.87200000000004,25.39601653803207,61.48000000000002,161.31999999999994,232.767,32.61106194223055,196.52,319.3499999999999,2457.08,53.72230452406922,0.0,11,user_05,static
87.78257443117262,15.735307047654196,53.73999999999978,120.53999999999996,73.00237193484463,16.891601746434887,17.229999999999563,110.28999999999996,161.41,20.584136338213685,100.5,208.07999999999996,7805.46,73.7944976977654,0.0204081632653061,49,user_09,free_text
103.33999999999996,21.829038208105064,68.65,149.74000000000012,100.594,14.696978056729868,74.66000000000008,125.83999999999996,203.804,26.96334111344512,160.84,236.87999999999988,2142.68,61.605092687662186,0.0,11,user_01,static
90.76859452557473,11.544616034998372,68.22999999999956,112.27999999999976,75.81497642180915,18.21366921070819,36.89999999999998,113.15000000000008,167.053125,24.03966219810341,122.61999999999988,221.85,8086.78,71.22736119938962,0.0204081632653061,49,user_09,free_text
128.3859470237318,20.73664311734588,84.51000000000022,156.76000000000002,101.61351233774712,21.362999241310185,64.50999999999976,134.20999999999998,233.9881818181818,30.914437263674373,188.36349056554764,290.97,2658.38,49.65430073954815,0.0833333333333333,12,user_05,static
101.0059124754772,16.446213931508893,61.440000000000055,132.6300000000001,93.58021434795032,22.49019957897941,44.55999999999949,157.89999999999998,194.67479166666664,29.196539904717596,112.37000000000012,261.85,9441.14,61.00958147003434,0.0204081632653061,49,user_08,free_text
91.58038942130798,11.93106892288547,63.84000000000015,114.40999999999984,76.58231079908144,16.603215723644055,42.57000000000062,113.89000000000031,167.9070833333333,22.143692650270168,124.0600000000004,214.3800000000001,8163.39,70.5589222124632,0.0204081632653061,49,user_09,free_text
98.56454545454544,14.23560859486224,66.31,118.59,94.861,12.10002185948438,65.99000000000001,113.27999999999996,193.042,19.543493444110783,157.6,217.8500000000001,2032.82,64.9344260682205,0.0,11,user_08,static
106.67909090909087,17.54761545807471,78.91999999999999,143.10000000000014,96.798,14.223142268851852,75.26999999999992,127.01999999999998,202.852,26.409977205594103,157.55999999999997,240.06999999999996,2141.45,61.64047724672536,0.0,11,abhishek_roy,static
95.08090909090907,13.55191529874886,66.69999999999999,116.75,75.97800000000001,16.718404708583876,39.98000000000002,99.69000000000004,170.861,22.472629329920416,139.83999999999992,212.8599999999999,1805.67,73.10305869843327,0.0,11,user_04,static
